observation_id,identification_id,identification_uuid,identifier_user_id,identifier_login,created_at,taxon_id,taxon_rank,category,current,own_observation,vision,disagreement,previous_observation_taxon_id,current_taxon,hidden
265346198,601492149,65c9122d-a9f7-4aaf-a71f-8d2b769b4742,449307,fieldfalcon,2025-03-14T18:24:39-07:00,119561,species,improving,True,True,True,,119561,True,False
265300422,601383207,7484aa8f-15f1-4896-a2a8-ef9f61e7fd92,4752764,soysmelliot,2025-03-14T17:36:19+00:00,186841,subfamily,leading,True,True,False,,186841,True,False
264023438,600791691,8f0e1d1e-3ffe-4ff6-a96e-f09fc4175c10,4018062,danielmorton,2025-03-12T12:55:08-04:00,425250,species,supporting,True,False,False,False,425250,True,False
264989323,600581656,b39fc728-3358-4105-a5bd-ee3e6b814757,1421255,btk,2025-03-11T16:30:35-07:00,326181,subfamily,improving,True,True,True,,326181,True,False
264980952,600561200,4caa097f-f100-4a04-bef2-3b6cd3b54261,303165,kyukich,2025-03-11T18:11:53-04:00,716867,species,improving,True,True,True,,716867,True,False
264845400,600234173,3c603a35-600a-4aa8-954d-5f96b57daf23,796280,eleggua,2025-03-10T14:56:43-07:00,179752,species,supporting,True,False,False,False,179752,True,False
264845400,600210084,efd6b18e-1f4c-4fa1-93a6-b769e455f805,150454,david99,2025-03-10T13:34:44-07:00,179752,species,improving,True,True,False,,128846,True,False
264845400,600206324,3afbf4db-2131-4645-b991-40ef1a847440,150454,david99,2025-03-10T13:19:51-07:00,128846,genus,improving,False,True,True,,128846,False,False
264721195,600017830,801463bd-8ad2-4764-8d9a-b5e6852ca26e,7915653,urspeter,2025-03-10T06:21:56+00:00,52482,species,supporting,True,False,False,False,52482,True,False
264721195,599915724,8ae0d429-5c05-446d-bfc7-276ae3593efe,5521474,chaym_turak,2025-03-09T22:48:40+00:00,52482,species,supporting,True,False,False,False,52482,True,False
264721195,599894150,0524d738-d71d-49fd-bc4a-d06dcf9e2d8f,396990,kostaszontanos,2025-03-09T21:42:23+00:00,52482,species,supporting,True,False,False,False,52482,True,False
264721195,599892866,f0f8008d-65b2-4029-b28a-600528d2f6d8,736072,jaroschacht,2025-03-09T21:37:31+00:00,52482,species,improving,True,True,True,,52482,True,False
263758248,599632267,cf297bd7-c570-4095-b410-2c31fe36b535,1674710,flo-dycob,2025-03-08T17:23:02-10:00,52489,genus,supporting,True,False,False,False,52489,True,False
264494740,599388435,8e9215f7-e85d-43bd-900f-cd1277a6b461,7618908,ufeldo,2025-03-08T02:59:00-08:00,349217,species,improving,True,True,True,,349217,True,False
263855429,599134793,68c5e8b7-399d-4161-9e5a-167281596506,11700,phycus,2025-03-07T18:42:24+00:00,486873,species,supporting,True,False,False,False,486873,True,False
264343413,599113049,2aab61f2-9781-46cf-b1b1-19b357c2a112,6928722,murderspagurder,2025-03-07T17:40:09+00:00,121991,tribe,leading,True,True,True,,121991,True,False
260828018,599086494,1a47d9c3-0f02-482d-8d19-944ceefa9007,766506,mikecameron,2025-03-07T18:29:54+02:00,475430,genus,supporting,True,True,False,False,475430,True,False
264158504,599017600,c77f472c-439d-460e-8516-29372f2d1903,1976574,catherine_g,2025-03-07T07:19:57-06:00,179752,species,leading,True,False,False,False,128846,True,False
264158504,598893917,692d8bed-8f52-49cc-b4da-37f8e220b900,11700,phycus,2025-03-07T00:20:01-06:00,128846,genus,improving,True,False,False,False,49995,False,False
264158504,598821716,d494e8c1-b328-410f-a954-1227dcc51f7d,1022003,austindude,2025-03-06T20:11:31-06:00,49995,family,improving,True,True,False,,49995,False,False
264139835,598782269,b3bc0489-518a-48ad-b362-513d9f556fa5,7179915,sirhck,2025-03-06T22:54:22+00:00,52160,species,supporting,True,False,False,False,52160,True,False
264139835,598774324,fa283475-1f77-4585-81d5-33333a405845,8931038,hortus-multiplex,2025-03-06T22:16:36+00:00,52160,species,improving,True,True,True,,52160,True,False
264117364,598732764,5cc1e06a-c93f-46a8-a920-bf6f9a12f3d0,1976574,catherine_g,2025-03-06T13:22:49-06:00,121357,genus,improving,True,False,False,True,1043258,True,False
264117364,598716414,8f7e229b-bedf-4b11-b242-26930a6068cd,6802248,geepeachy,2025-03-06T12:15:06-06:00,1043258,species,leading,True,True,True,,1043258,False,False
264023438,598664659,ecd690d3-0eb3-4417-9fa5-03059bc04189,1976574,catherine_g,2025-03-06T09:33:43-05:00,425250,species,improving,True,False,False,False,52491,True,False
264023438,598588583,ed8a7719-b9dd-4667-a2a9-48ba3e8c37e7,11700,phycus,2025-03-06T02:14:53-05:00,52491,genus,supporting,True,False,False,False,52491,False,False
264023438,598576291,ac8b71e1-aef1-4b89-bd21-aef6e3d871ef,7179915,sirhck,2025-03-06T00:56:05-05:00,52491,genus,improving,True,False,True,False,47822,False,False
264037849,598532245,54138ebe-d6f2-4956-bc8b-11a183365da4,8930299,anakinhass,2025-03-06T03:02:08+01:00,47158,class,improving,True,False,False,,47221,False,False
264037849,598532045,cce9460a-58f1-4a27-9c7c-be22c3d82cfa,8930299,anakinhass,2025-03-06T03:01:16+01:00,47221,family,maverick,False,False,False,,47221,False,False
264023438,598483992,66e962bd-e76c-484b-897c-cd039a8d22b4,8376098,bigskysadie,2025-03-05T17:24:33-05:00,47822,order,improving,True,True,False,,47822,False,False
260914912,598458840,2431c69c-d0b1-4416-884f-c080a287506a,3262040,pollinatorweb,2025-03-05T13:32:50-07:00,859117,species,supporting,True,True,False,False,326181,True,False
263855438,598045060,6af3e7cc-b3b2-4790-a427-860315694e00,6610921,carlo_dal_cin,2025-03-04T10:41:25+00:00,488420,subtribe,leading,True,True,False,,488420,True,False
263855429,598045049,d5981b48-8c7b-4ba9-8a22-3efe55f5d297,6610921,carlo_dal_cin,2025-03-04T10:41:24+00:00,486873,species,improving,True,True,True,,486873,True,False
263657079,598034625,ec72c2bc-f2c6-49d9-8a6c-a31bdc73d9c5,6880103,antonva,2025-03-04T09:25:37+00:00,486777,species,supporting,True,True,False,False,486777,True,False
263657079,597957964,c6adc046-2fe5-4468-9d32-e043832d05be,5052019,theochass,2025-03-04T02:00:01+00:00,486777,species,supporting,True,False,False,False,486777,True,False
263657079,597914396,8617ae8b-4636-47be-a605-0f5756def086,1674710,flo-dycob,2025-03-03T23:21:12+00:00,486777,species,supporting,True,False,False,False,344028,True,False
263781977,597841753,a7ce115a-b59c-4749-8020-c2aae9ee248c,7179915,sirhck,2025-03-03T18:36:09+00:00,55719,species,supporting,True,False,False,False,55719,True,False
263782864,597839756,fda90cf9-6846-45b5-8c9b-660273723b0d,6496562,juan0111,2025-03-03T18:28:02+00:00,337925,species,improving,True,True,False,,337925,True,False
263781977,597836970,b788cdde-c99d-44dd-8a4f-9abe28cd30b8,419068,theworldofpaolo,2025-03-03T18:16:26+00:00,55719,species,improving,True,True,True,,55719,True,False
263758248,597776297,1f2309f1-b38d-4ae7-af49-877443252f83,5052019,theochass,2025-03-03T04:15:11-10:00,52489,genus,improving,True,True,True,,52489,True,False
263657079,597725815,c636ee58-ebc3-44d4-873f-9de1953b4805,6880103,antonva,2025-03-03T09:13:29+00:00,344028,genus,supporting,False,True,False,False,486777,False,False
263467514,597695932,ce30b9e6-8edb-4812-91da-24489309bf94,5934861,traianbertau,2025-03-03T06:05:09+00:00,1364214,species,improving,True,False,False,False,355838,True,False
260914912,597687093,ae5cbcce-9e44-474a-8ed4-81d995f2c49c,11700,phycus,2025-03-02T22:25:44-07:00,859117,species,supporting,True,False,False,False,326181,True,False
261415063,597684081,761c90fb-55d9-43d6-be98-a1a5cabd7195,11700,phycus,2025-03-02T21:15:57-08:00,341901,genus,supporting,True,False,False,False,341901,True,False
263620113,597654332,0d984b40-2e7d-4a55-a24f-5f4524a4b537,11700,phycus,2025-03-03T05:11:06+02:00,339938,genus,leading,True,False,False,True,145541,True,False
263621287,597654270,aa79fab4-4ef5-4883-b359-808a2469b0d8,11700,phycus,2025-03-02T19:10:49-08:00,1023976,species,supporting,True,False,False,False,1023976,True,False
263657079,597652578,f81f5bbf-17c2-4652-ba6c-7f768e32b489,11700,phycus,2025-03-03T03:03:01+00:00,344028,genus,supporting,True,False,False,False,486777,False,False
263675508,597651269,98ea714b-5034-4978-bfc0-a6304eba727c,11700,phycus,2025-03-02T18:58:03-08:00,55719,species,supporting,True,False,False,False,55719,True,False
263675508,597561166,d836abe1-9513-4c7e-8286-4a66056f5da1,2522691,elaundlini,2025-03-02T13:11:14-08:00,55719,species,improving,True,True,False,,55719,True,False
263657079,597552870,61a33f4e-85b7-40ac-adad-1e9e87bcfeb7,7179915,sirhck,2025-03-02T20:44:25+00:00,344028,genus,supporting,True,False,True,False,486777,False,False
263657079,597528735,ec4b1885-e2bf-47f8-8b4b-638b8e37d0ad,6880103,antonva,2025-03-02T19:21:24+00:00,486777,species,improving,False,True,False,,344028,True,False
263657079,597518257,d8892a76-c0ae-483c-a0c9-e514178e022a,6880103,antonva,2025-03-02T18:42:19+00:00,344028,genus,improving,False,True,True,,344028,False,False
263651200,597505019,d912a8fa-0f27-4a65-8292-8ad5b7f45b5c,8698367,yanamanion,2025-03-02T17:53:42+00:00,451465,species,leading,True,True,True,,451465,True,False
263636509,597471196,d6b63690-eded-497f-a508-415219643da5,796058,attatexana1,2025-03-02T15:52:08+00:00,58753,genus,leading,True,True,True,,58753,True,False
263621287,597436855,edbef02b-1d07-4c80-b374-93d436e3143a,254559,tmurray74,2025-03-02T05:30:16-08:00,1023976,species,improving,True,True,False,,1023976,True,False
263620113,597434426,c9691612-afd4-41ae-a93e-4601aafa95eb,979691,phoekman,2025-03-02T15:20:21+02:00,145541,genus,leading,False,True,True,,145541,False,False
263467514,597360126,178b9a87-3f09-4d11-8b58-70873bdbdf1a,11700,phycus,2025-03-02T08:10:42+02:00,355838,genus,supporting,False,False,False,False,355838,False,False
263488652,597149786,1ac020b4-41ab-441a-ac7b-2773a093eb7b,2883211,rkl,2025-03-01T15:29:52+00:00,70405,species,supporting,True,False,False,False,70405,True,False
263488652,597124651,781d635d-dcc2-4052-90b0-619b0c01455d,4115701,julianoliver,2025-03-01T13:32:41+00:00,70405,species,improving,True,True,True,,70405,True,False
263467514,597092184,5e244feb-c15c-4dd4-87f5-0c92e8438ee5,7179915,sirhck,2025-03-01T12:09:46+02:00,355838,genus,improving,True,False,False,False,520020,False,False
263474362,597089996,5fb3d634-bb96-420e-b206-6ffe0a7383d3,7946537,anselmus,2025-03-01T09:54:49+00:00,62455,genus,leading,True,True,True,,62455,True,False
263467514,597072712,bf2a650b-984c-4fad-a5ed-def9fa25bb45,3465995,moira_fitzpatrick,2025-03-01T09:56:51+02:00,520020,subtribe,improving,False,True,True,,520020,False,False
263436997,596984195,adb18490-8d16-4028-935d-d3d57aa5bfaf,5606497,joseesgenial2,2025-03-01T00:42:33+00:00,55265,genus,leading,False,True,False,,55265,False,False
263399498,596890825,87d471b5-3652-4443-83a9-ca1a8003f18b,7179915,sirhck,2025-02-28T17:50:14+00:00,52490,species,supporting,True,False,False,False,52490,True,False
263399498,596890467,e402099b-c5c5-4f71-9182-cab674594be4,1527518,a_emmerson,2025-02-28T17:48:48+00:00,52490,species,improving,True,True,True,,52490,True,False
263370643,596864577,17d61130-2c06-4ed8-9b12-f7604ea8ea7f,4601836,anamoraesphoto,2025-02-28T16:04:22+00:00,55265,genus,supporting,True,True,False,False,184884,True,False
263370643,596864302,e6f6098a-d684-44d7-9417-dde23266469b,5523157,wasplover,2025-02-28T16:03:07+00:00,55265,genus,supporting,True,False,False,False,184884,True,False
263370643,596816671,52f320f2-65bb-4b3b-b6bb-9f9f61ab14b6,927137,josev_ge,2025-02-28T12:16:21+00:00,55265,genus,improving,True,False,False,True,538904,True,False
263370643,596813983,24acd903-e76f-4a11-837b-3919ef235f20,4601836,anamoraesphoto,2025-02-28T12:01:24+00:00,538904,tribe,maverick,False,True,False,,538904,False,False
263356841,596774330,adbfd2b1-74f0-42b0-890a-2cd131ac2180,1531858,marscancer,2025-02-28T07:27:24+00:00,364082,tribe,improving,True,True,True,,364082,False,False
263096544,596409658,783948f9-c83e-46cd-b038-d3f817686520,11700,phycus,2025-02-26T16:34:56-08:00,322891,genus,supporting,True,False,False,False,322891,True,False
263148759,596264542,6153ffb6-1cb9-40b1-9a0b-65b1462372ec,5521474,chaym_turak,2025-02-26T17:36:42+03:00,145540,species,supporting,True,False,False,False,145540,True,False
263145951,596239392,8d266f54-aa8d-4da2-bd08-5c2f99e317f5,7179915,sirhck,2025-02-26T12:36:14+00:00,55719,species,supporting,True,False,False,False,55719,True,False
263148759,596235005,1f725d57-4276-4552-9a21-f6f2ca77e77c,747360,dhricenak,2025-02-26T15:10:37+03:00,145540,species,supporting,True,False,False,False,145540,True,False
263148759,596234171,13e3eb3d-6db3-48eb-b4aa-d84d9d3526d4,4278317,omrilium_greenstep,2025-02-26T15:05:31+03:00,145540,species,improving,True,True,False,,145540,True,False
263134452,596228626,4c533a4f-90dd-4152-a341-970c6b8b2440,2325264,michaelcincotta,2025-02-26T11:29:53+00:00,397192,species,supporting,True,False,False,False,397192,True,False
263145951,596226382,f92cd9f6-cb78-4f39-9dcd-3428c69b3187,2883211,rkl,2025-02-26T11:14:07+00:00,55719,species,supporting,True,False,False,False,55719,True,False
263145951,596226224,cedaf036-bb55-4197-acc8-fcbce06f4cfc,3917678,peterallenbds,2025-02-26T11:13:00+00:00,55719,species,improving,True,True,True,,55719,True,False
260828018,596198355,04dd93e2-648f-4275-bdde-94b3d3390ac2,90178,rjpretor,2025-02-26T09:56:27+02:00,475430,genus,supporting,True,False,False,False,121991,True,False
263134452,596194419,4d5b45a4-98ff-43e1-afbb-da4e10ebfd32,222137,reiner,2025-02-26T07:34:33+00:00,397192,species,improving,True,True,True,,397192,True,False
261633501,596143200,887439db-ade5-418b-9c70-8833e996b027,1976574,catherine_g,2025-02-25T20:52:24-06:00,118968,species,supporting,True,False,False,False,118968,True,False
263096868,596132069,d9d23850-1858-42d6-a5f0-25e490992f56,1976574,catherine_g,2025-02-25T19:57:24-06:00,466380,species,supporting,True,False,False,False,466380,True,False
263107724,596118035,c59e0dc2-7b84-424c-89c5-6774b1af36c9,2612631,lucyuu,2025-02-26T00:50:50+00:00,354671,species,leading,True,True,True,,354671,True,False
263096544,596105368,288e0f57-5ba6-46bd-ae46-be270ea7b090,7805427,mtart2120,2025-02-25T15:49:24-08:00,322891,genus,supporting,True,False,False,False,322891,True,False
263096868,596088933,54fa2488-6031-4ed2-93b4-6c5243434c3b,302852,dirtnkids,2025-02-25T16:35:37-06:00,466380,species,improving,True,True,True,,466380,True,False
263096544,596088075,dfd6fa3c-73f0-4885-8d72-ad9f0e887401,6587797,leodan4,2025-02-25T14:31:50-08:00,322891,genus,improving,True,True,True,,322891,True,False
262851221,596037946,9352c3c3-9aa3-4aac-b633-520258b7d5dd,11700,phycus,2025-02-25T10:59:46-08:00,128846,genus,supporting,True,False,False,False,128846,True,False
263000387,595832818,85bc7fea-129d-4a2c-9439-be823fda759c,1044235,leoguy,2025-02-25T00:54:07+00:00,121991,tribe,leading,True,True,True,,121991,True,False
262868896,595680058,985bc83b-d1d9-4ba0-806c-925f6c6224cc,7179915,sirhck,2025-02-24T14:25:28+00:00,55719,species,supporting,True,False,False,False,55719,True,False
262868896,595593711,9bced8f0-61eb-41a5-9295-2189185e28ee,396990,kostaszontanos,2025-02-24T06:19:28+00:00,55719,species,improving,True,False,False,False,52491,True,False
262867112,595505906,019e69b8-4ded-4d11-a53a-a72e480e873a,1976574,catherine_g,2025-02-23T17:38:26-06:00,322357,species,supporting,True,False,False,False,322357,True,False
262868896,595484863,79734fe8-4c22-4d02-ad85-3d1f61f0485c,7266805,invasive_nerd,2025-02-23T22:23:38+00:00,52491,genus,improving,True,True,False,,52491,False,False
262867112,595479773,d947b6dc-9ce6-4a02-8e18-84d720e45bc5,7619262,mrknox,2025-02-23T16:04:23-06:00,322357,species,improving,True,True,False,,322357,True,False
262851221,595440705,d2161bb9-c007-4ebc-972c-328a19da852f,5303022,juanmaguey,2025-02-23T11:53:56-08:00,128846,genus,improving,True,True,True,,128846,True,False
262817326,595374451,29d4ea68-ed3b-479c-ad30-3f51b5b594cc,8928899,holler_gruenzeug,2025-02-23T17:25:42+01:00,70415,species,supporting,True,True,False,False,70415,True,False
262817326,595365661,f47a05c5-1fe2-4348-8ff0-ce0401525cf7,396990,kostaszontanos,2025-02-23T16:53:15+01:00,70415,species,supporting,True,False,False,False,70415,True,False
262817326,595361312,0795a38a-5f54-40b6-ac79-e709fb60a2b6,7179915,sirhck,2025-02-23T16:37:06+01:00,70415,species,improving,True,False,True,False,52487,True,False
262817326,595350515,babbb784-e9fc-411c-b1b2-6f9ae5c6797b,8928899,holler_gruenzeug,2025-02-23T15:54:50+01:00,52487,genus,improving,False,True,True,,52487,False,False
262803647,595326614,7b454048-eaf7-4a91-8611-0836b58212f4,396990,kostaszontanos,2025-02-23T15:03:31+02:00,55719,species,supporting,True,False,False,False,55719,True,False
262803647,595316963,9358dc7f-8c5b-44b8-ab85-2d8bc6afdec3,7179915,sirhck,2025-02-23T14:10:52+02:00,55719,species,improving,True,False,True,False,52491,True,False
262803647,595315760,5e038ae5-1a54-4006-9fd3-9953f33cbf19,6863759,conifera,2025-02-23T14:02:36+02:00,52491,genus,improving,True,True,True,,52491,False,False
262797591,595305657,40381295-3e72-4fdb-85fd-672e6fe3fbf1,7179915,sirhck,2025-02-23T11:04:17+00:00,55719,species,supporting,True,False,False,False,55719,True,False
262797591,595300894,1d40f2a6-2f73-4671-9e47-0bb39714eb29,8928899,holler_gruenzeug,2025-02-23T10:35:14+00:00,55719,species,improving,True,True,True,,55719,True,False
262723481,595120069,83cefb3f-77ce-4e56-8316-fde4144553f0,11700,phycus,2025-02-22T21:00:50+00:00,121991,tribe,supporting,True,False,False,False,121991,False,False
262726846,595119346,a7a661b4-d813-4ebf-9735-3ba7db570f90,11700,phycus,2025-02-22T12:58:09-08:00,124483,genus,supporting,True,False,False,False,124483,True,False
262723481,595103113,1d4c60f5-b03c-4738-b1a7-970fed690391,3380195,enricotosto96,2025-02-22T20:03:53+00:00,121991,tribe,improving,True,False,False,False,49995,False,False
262726846,595097493,a3b56438-6807-492a-ab0c-26de38be3147,6708595,hazerider,2025-02-22T11:45:57-08:00,124483,genus,improving,True,True,False,,124483,True,False
262723481,595088913,3cd12508-8eb7-440b-8818-ee99fce3863a,1750172,brunomathgomes,2025-02-22T19:18:09+00:00,49995,family,improving,True,True,False,,49995,False,False
261770522,594989484,7eee1c03-f8a7-45eb-82a0-6cad841883b8,1976574,catherine_g,2025-02-22T06:54:15-06:00,119561,species,supporting,True,False,False,False,119561,True,False
262649724,594929265,0073f356-6337-422c-8621-d7d9e6440db8,2859524,gecko9,2025-02-22T06:54:50+00:00,362610,species,supporting,True,False,False,False,362610,True,False
262649724,594891816,2110427b-99f1-4794-87f1-8eb419dbfbcd,2481352,carranya,2025-02-22T03:12:17+00:00,362610,species,improving,True,True,True,,362610,True,False
260957623,594837838,a37a947f-eec0-4531-a1e7-775cdeb77683,1976574,catherine_g,2025-02-21T17:38:17-06:00,118968,species,supporting,True,False,False,False,118968,True,False
260914912,594835484,255b25e3-426e-4763-b577-bd197892cd56,1976574,catherine_g,2025-02-21T16:29:50-07:00,859117,species,improving,True,False,False,True,52491,True,False
261222749,594824166,b7e93e6b-5f80-4a2a-82d5-398ea6b319c3,1976574,catherine_g,2025-02-21T16:54:36-06:00,963010,complex,supporting,True,False,False,False,963010,True,False
262619671,594812653,2ebef3df-24ac-46fe-b00d-96e4a65728a2,2384020,paddy18,2025-02-22T11:31:06+13:00,338505,species,supporting,True,True,False,False,338505,True,False
262619671,594808789,8debc930-dbb1-45c6-8681-d50766d4ca6b,58307,steve_kerr,2025-02-22T11:22:02+13:00,338505,species,improving,True,False,False,False,70210,True,False
262619671,594807009,656f7fbf-6e35-458f-a236-93c87d135d1a,2384020,paddy18,2025-02-22T11:17:44+13:00,70210,genus,improving,False,True,True,,70210,False,False
262576304,594778478,b9042bb2-6215-429b-99cc-943807f85eca,8254636,muhummedh,2025-02-21T20:51:26+00:00,70405,species,supporting,True,False,False,False,70405,True,False
262576304,594722016,7cd2d25b-ab07-4b52-9ccf-3bab02933539,3917678,peterallenbds,2025-02-21T18:02:50+00:00,70405,species,improving,True,True,True,,70405,True,False
262574994,594718330,20b24ffd-c7c9-43c1-8e38-ebc3050febb3,4711293,paularomano,2025-02-21T17:46:57+00:00,58753,genus,leading,True,True,True,,58753,True,False
262496842,594715672,8176c565-68aa-4cae-9483-3787e6e7c835,1436437,jayantdeshpande,2025-02-21T17:34:56+00:00,61893,family,maverick,False,True,False,False,184884,False,False
262496842,594679843,05622fef-bfb0-4535-abc2-82d9c392b40a,3069707,bdagley,2025-02-21T15:41:46+00:00,61893,family,maverick,False,False,False,True,538237,False,False
262354101,594660811,d247ccc3-3dcd-4b80-a577-498fb725c8ae,6960417,zehra_kybs,2025-02-21T14:46:04+00:00,121991,tribe,supporting,True,True,False,False,121991,True,False
262496842,594581352,fa4ea6af-f40e-4208-bb80-2d86251011f3,1436437,jayantdeshpande,2025-02-21T10:47:21+00:00,538237,species,maverick,False,True,True,,538237,False,False
262463228,594481678,61fd80f5-fed4-4265-8458-bc731454229f,69405,jaguargozandoselva,2025-02-21T01:15:23+00:00,118969,genus,leading,True,True,True,,118969,True,False
262354101,594302380,2856dc85-3b65-4be3-b99b-bd66723d82b9,7179915,sirhck,2025-02-20T14:37:49+00:00,121991,tribe,improving,True,False,False,False,49995,True,False
262354101,594290640,3d9c97b7-c6dc-433c-88e4-e2a51cde265e,6960417,zehra_kybs,2025-02-20T13:42:27+00:00,49995,family,improving,False,True,False,,62455,False,False
262322064,594236439,bfb2e18d-5075-47ad-9026-3500cb1bd310,7179915,sirhck,2025-02-20T08:08:41+00:00,52490,species,supporting,True,False,False,False,52490,True,False
262359156,594235629,fd66cb36-ddb5-4a39-b701-b742a4a97bc3,8798882,gululululu,2025-02-20T08:03:29+00:00,49995,family,leading,True,True,True,,49995,True,False
262354101,594219014,ce73f078-6e1b-46be-a6c2-577a4ddd0d77,6960417,zehra_kybs,2025-02-20T06:19:20+00:00,62455,genus,leading,False,True,False,,62455,False,False
262344969,594193016,346b8b54-a531-4ccb-b149-dbf1da955fe7,1013900,chinaberryhuang,2025-02-20T03:29:38+00:00,186841,subfamily,leading,True,True,True,,186841,True,False
262322064,594136812,3f40e0e2-e791-4941-9c7e-09fa651cd07f,3128977,enrico_giussani,2025-02-19T23:07:23+00:00,52490,species,improving,True,True,True,,52490,True,False
262242678,593930563,20eb8e50-9dc6-4a98-98f5-5964bf5e6fec,3375570,spoleretzky,2025-02-19T02:58:57-05:00,121991,tribe,leading,False,True,False,,121991,False,False
262109393,593736862,2e6f85e2-3f80-4291-9ea7-a5ab0aabf34c,11700,phycus,2025-02-18T22:50:50+01:00,52233,genus,supporting,True,False,False,False,52233,True,False
262144062,593678029,dc1f6483-295e-4c48-9e57-e2c1b9ad5d21,3380195,enricotosto96,2025-02-18T18:48:17+00:00,55265,genus,supporting,True,False,False,False,55265,True,False
262144062,593677812,dce764a2-e0a1-48e1-91b5-cfc29e95265e,7531681,gabiskereski,2025-02-18T18:47:30+00:00,55265,genus,improving,True,True,True,,55265,True,False
262130786,593636284,115bd91e-a1c3-4ca2-b0ed-fa324e7f6f11,8951616,nicole87254,2025-02-18T11:01:34-05:00,910322,species,leading,True,True,False,,910322,False,False
262109393,593569628,8728b07d-de72-4236-ab21-f004641ba8ca,795334,ornisamu,2025-02-18T11:59:21+01:00,52233,genus,improving,True,True,True,,52233,True,False
261984876,593516286,23d0ebeb-d86f-4645-84a9-5c04de34c4ec,1309786,elizabethmorgulis,2025-02-18T06:31:04+00:00,81980,genus,supporting,True,False,False,False,81980,True,False
262043880,593406168,19213299-de90-4ec2-b540-0521d8d6dcf3,8923356,heitor_18,2025-02-17T22:16:20+00:00,322891,genus,leading,True,True,True,,322891,True,False
261999633,593376373,194e455a-2f9d-48fb-911e-4f289481ca29,5521474,chaym_turak,2025-02-17T22:03:32+01:00,52482,species,supporting,True,False,False,False,52482,True,False
261999633,593360190,c42dd169-9e26-47e7-b251-e30417d20b72,7179915,sirhck,2025-02-17T21:03:35+01:00,52482,species,supporting,True,False,False,False,52482,True,False
261999633,593315554,da5d3eb2-8c89-497b-8d41-aaa6c34e2d4c,7463119,kristianoevrum,2025-02-17T19:04:41+01:00,52482,species,improving,True,True,False,,52482,True,False
261984876,593287918,b6005d2e-fc37-42c4-91c2-d9bc698988ff,5521474,chaym_turak,2025-02-17T16:16:50+00:00,81980,genus,supporting,True,False,False,False,81980,True,False
261986070,593275728,0162f2f4-a07c-4fe7-8b22-84f1083c447e,5167516,muddphoto,2025-02-17T15:32:17+00:00,49995,family,leading,True,True,False,,49995,True,False
261984876,593272814,e2cc385c-7bf9-4816-a394-2fa7f1bb8371,7780640,itay_berger,2025-02-17T15:20:45+00:00,81980,genus,improving,True,True,True,,81980,True,False
260877749,593092947,1e4637ff-3024-4aeb-a311-efa857cf62f0,7569479,blue-banded-bee,2025-02-17T00:39:45+00:00,47822,order,supporting,False,True,False,False,47822,False,False
261731522,593024283,bdac0e3f-00ad-4a40-a99b-a5a253b752ac,8606007,ruedi5,2025-02-16T20:51:50+00:00,52482,species,supporting,True,True,False,False,52482,True,False
261754628,592939510,564855ee-5965-4cc0-89fc-9fc8dec4e0cb,5970586,michelcournoyer,2025-02-16T15:47:55+00:00,126532,species,supporting,True,False,False,False,126532,True,False
261818591,592866729,ef6abb4b-64ee-4da3-aa7d-976f3af4be20,7670163,naturalist97663,2025-02-16T09:42:06+00:00,354671,species,supporting,True,True,False,False,354671,True,False
261818591,592864986,2b51dc68-8398-4fc2-b11d-ecdb97343220,8195879,ssttt,2025-02-16T09:30:42+00:00,354671,species,improving,True,False,True,False,354672,True,False
261818591,592848652,4d58ac08-90f0-4dbf-afa9-4c25268700fd,7670163,naturalist97663,2025-02-16T07:50:20+00:00,354672,genus,improving,False,True,True,,354672,False,False
261770522,592725001,941985e1-bc52-45be-941f-4d075ef3fe77,7180679,michaelcnewlon,2025-02-15T15:47:02-06:00,119561,species,improving,True,True,True,,119561,True,False
261731522,592706064,4e8b56a7-c8eb-45dc-b736-74122b2956e4,7179915,sirhck,2025-02-15T20:37:30+00:00,52482,species,supporting,True,False,False,False,52482,True,False
261737148,592704602,26210fe8-b3d6-4739-b989-a67c3f1659a5,7179915,sirhck,2025-02-15T20:32:34+00:00,55719,species,supporting,True,False,False,False,55719,True,False
261754628,592682938,0a37c6c7-a142-4111-be6d-01a1bb561ccb,1044235,leoguy,2025-02-15T19:20:11+00:00,126532,species,improving,True,True,False,,126532,True,False
261606235,592640748,45711ab6-c6d0-48fb-b1fa-a7acaaec84c0,5521474,chaym_turak,2025-02-15T19:37:04+03:00,52482,species,supporting,True,False,False,False,52482,True,False
261731522,592638236,0a547120-0c51-4138-afe0-029371b1aaa5,396990,kostaszontanos,2025-02-15T16:26:38+00:00,52482,species,supporting,True,False,False,False,52482,True,False
261737148,592637996,35827bb4-9b6c-43ac-aee3-79bdf3c597e3,396990,kostaszontanos,2025-02-15T16:25:33+00:00,55719,species,supporting,True,False,False,False,55719,True,False
261737148,592637622,d1a47232-4f22-4d25-b709-cf9b8fd7b941,7381167,urenzal,2025-02-15T16:24:02+00:00,55719,species,improving,True,True,True,,55719,True,False
261731522,592628623,cba2bc78-e27b-4db3-af48-1465a962549e,3565390,matthewvosper,2025-02-15T15:47:07+00:00,52482,species,improving,True,False,False,False,52483,True,False
261731522,592620584,7b20f768-4217-4b24-a765-f98d129a6a94,8606007,ruedi5,2025-02-15T15:17:27+00:00,52483,genus,improving,False,True,True,,52483,False,False
